Recency,Frequency,Monetary,Total_Quantity,Avg_Order_Value,Purchase_Frequency,Customer_Value,Cluster
114,36,605.0600000000001,350,16.807222222222222,3.4166666666666665,21782.160000000003,1
241,8,183.85,103,22.98125,0.0,1470.8,1
162,12,311.65,139,25.97083333333333,0.0,3739.7999999999997,1
16,259,5014.84,3095,19.362316602316604,1.2046332046332047,1298843.56,1
123,28,462.65999999999997,252,16.523571428571426,0.35714285714285715,12954.48,1
22,26,866.31,481,33.31961538461538,4.8076923076923075,22524.059999999998,1
67,15,415.2,58,27.68,0.0,6228.0,1
16,162,2552.21,1731,15.754382716049383,2.1049382716049383,413458.02,1
15,63,468.26,379,7.432698412698413,1.2698412698412698,29500.38,1
16,90,1614.91,1759,17.943444444444445,2.8777777777777778,145341.9,1
160,31,588.22,335,18.97483870967742,1.1290322580645162,18234.82,1
242,14,309.52,168,22.108571428571427,0.0,4333.28,1
218,6,134.7,58,22.45,0.0,808.1999999999999,1
44,129,2182.28,1403,16.916899224806205,2.116279069767442,281514.12000000005,1
20,21,668.5600000000001,347,31.836190476190477,8.952380952380953,14039.760000000002,1
126,71,889.9300000000001,477,12.534225352112676,3.3943661971830985,63185.030000000006,1
38,6,108.97999999999999,50,18.16333333333333,0.0,653.8799999999999,1
120,60,1021.58,605,17.026333333333334,2.933333333333333,61294.8,1
259,18,409.57,183,22.753888888888888,0.0,7372.26,1
9,31,133.5,86,4.306451612903226,0.0,4138.5,1
273,18,282.93,183,15.718333333333334,0.0,5092.74,1
164,1,51.0,12,51.0,0.0,51.0,1
156,47,1078.96,538,22.95659574468085,2.4680851063829787,50711.12,1
214,6,90.6,64,15.1,0.0,543.5999999999999,1
5,9,163.62,210,18.18,2.6666666666666665,1472.58,1
365,11,174.4,92,15.854545454545455,0.0,1918.4,1
79,33,701.23,277,21.24939393939394,0.030303030303030304,23140.59,1
42,41,225.77,148,5.506585365853659,0.0,9256.57,1
18,55,912.18,371,16.58509090909091,1.2363636363636363,50169.899999999994,1
31,118,2128.23,1151,18.035847457627117,0.5254237288135594,251131.14,1
21,41,161.2,100,3.9317073170731707,0.0,6609.2,1
108,69,3717.35,1967,53.87463768115942,1.4782608695652173,256497.15,1
7,524,9261.52,4438,17.67465648854962,0.5095419847328244,4853036.48,1
319,8,155.0,36,19.375,0.0,1240.0,1
294,4,100.5,34,25.125,0.0,402.0,1
357,4,76.55,17,19.1375,0.0,306.2,1
184,75,257.68,194,3.4357333333333333,0.0,19326.0,1
190,11,617.05,219,56.095454545454544,6.363636363636363,6787.549999999999,1
43,46,348.1,292,7.567391304347827,5.456521739130435,16012.6,1
51,56,202.68,146,3.619285714285714,0.0,11350.08,1
25,131,626.0699999999999,1237,4.7791603053435106,0.0,82015.17,1
37,59,1247.69,817,21.14728813559322,2.1186440677966103,73613.71,1
8,14,202.11,159,14.436428571428573,1.0,2829.54,1
296,7,142.4,54,20.342857142857145,0.0,996.8000000000001,1
32,140,1770.56,819,12.646857142857142,0.5428571428571428,247878.4,1
9,186,3212.84,1941,17.273333333333333,1.946236559139785,597588.24,1
64,45,1043.46,729,23.188000000000002,2.7777777777777777,46955.700000000004,1
9,286,4652.82,2136,16.268601398601398,1.2657342657342658,1330706.52,1
217,5,67.95,13,13.59,0.0,339.75,1
1,350,3507.71,1693,10.02202857142857,1.0542857142857143,1227698.5,1
64,73,487.99,225,6.684794520547945,4.191780821917808,35623.270000000004,1
2,87,2612.96,1890,30.034022988505747,2.413793103448276,227327.52,1
148,25,574.7,454,22.988000000000003,0.0,14367.500000000002,1
3,182,4051.48,4507,22.26087912087912,1.9505494505494505,737369.36,1
129,20,1475.81,519,73.7905,5.8,29516.199999999997,1
33,103,1474.32,839,14.31378640776699,3.2524271844660193,151854.96,1
118,8,156.75,77,19.59375,0.0,1254.0,1
106,73,2157.73,1415,29.557945205479452,2.315068493150685,157514.29,1
10,107,2606.53,1616,24.360093457943925,2.364485981308411,278898.71,1
70,54,2059.4500000000003,1230,38.137962962962966,5.5,111210.30000000002,1
91,193,1105.07,571,5.725751295336787,1.1036269430051813,213278.50999999998,1
310,14,1063.0,196,75.92857142857143,0.0,14882.0,1
42,43,770.03,786,17.90767441860465,0.6976744186046512,33111.29,1
361,23,122.7,68,5.334782608695653,0.0,2822.1,1
91,97,1496.98,2512,15.432783505154639,2.752577319587629,145207.06,1
0,590,5900.28,3011,10.000474576271186,0.6084745762711864,3481165.1999999997,1
21,14,490.22,326,35.01571428571429,1.4285714285714286,6863.08,1
3,124,1937.25,1711,15.622983870967742,0.8387096774193549,240219.0,1
10,206,1058.06,487,5.13621359223301,1.7184466019417475,217960.36,1
98,29,387.52,334,13.362758620689654,0.0,11238.08,1
56,27,813.11,365,30.115185185185187,5.703703703703703,21953.97,1
0,222,4263.64,2906,19.205585585585588,1.1981981981981982,946528.0800000001,1
217,3,265.2,120,88.39999999999999,0.0,795.5999999999999,1
17,1,322.08,48,322.08,0.0,322.08,1
23,224,4481.67,2699,20.007455357142856,1.2901785714285714,1003894.0800000001,1
49,17,363.34000000000003,228,21.37294117647059,0.7647058823529411,6176.780000000001,1
6,144,1244.83,436,8.644652777777777,2.201388888888889,179255.52,1
302,17,470.36,130,27.668235294117647,0.0,7996.12,1
9,382,2255.51,2070,5.904476439790576,0.20680628272251309,861604.8200000001,1
21,12,1372.8,368,114.39999999999999,4.166666666666667,16473.6,1
98,9,89.06,129,9.895555555555555,0.0,801.54,1
365,5,63.0,60,12.6,0.0,315.0,1
305,9,131.9,82,14.655555555555557,0.0,1187.1000000000001,1
319,32,2661.24,526,83.16375,0.0,85159.68,1
7,55,2357.6800000000003,588,42.8669090909091,6.490909090909091,129672.40000000002,1
0,51,1712.89,446,33.58607843137255,4.980392156862745,87357.39,1
204,63,1589.82,482,25.235238095238095,1.7777777777777777,100158.65999999999,1
53,93,1420.2,938,15.270967741935484,3.3763440860215055,132078.6,1
0,293,1039.58,933,3.548054607508532,0.8361774744027304,304596.94,1
18,70,1163.23,571,16.617571428571427,3.7285714285714286,81426.1,1
8,20,375.35,104,18.767500000000002,17.7,7507.0,1
18,258,907.1,757,3.5158914728682173,1.3682170542635659,234031.80000000002,1
180,40,483.25,241,12.08125,3.475,19330.0,1
59,109,662.59,389,6.078807339449542,1.2293577981651376,72222.31,1
10,62,264.44,119,4.26516129032258,1.3387096774193548,16395.28,1
189,22,119.93,49,5.451363636363637,0.0,2638.46,1
4,970,3062.4,2908,3.1571134020618556,0.14123711340206185,2970528.0,1
310,4,113.64,88,28.41,0.0,454.56,1
154,37,1837.92,760,49.67351351351351,0.0,68003.04000000001,1
109,16,434.34,881,27.14625,12.5,6949.44,1
147,180,2103.06,766,11.683666666666666,0.6277777777777778,378550.8,1
65,240,2004.02,964,8.350083333333334,1.1375,480964.8,1
97,6,529.62,179,88.27,17.833333333333332,3177.7200000000003,1
246,130,1058.6200000000001,405,8.14323076923077,0.4307692307692308,137620.6,1
28,72,2272.4,1006,31.561111111111114,4.763888888888889,163612.80000000002,1
17,90,598.76,278,6.652888888888889,3.2777777777777777,53888.4,1
11,43,461.19,193,10.725348837209303,6.395348837209302,19831.17,1
103,281,1936.84,1160,6.892669039145908,0.8932384341637011,544252.0399999999,1
73,7,234.34000000000003,88,33.47714285714286,29.714285714285715,1640.38,0
45,29,547.66,140,18.884827586206896,0.0,15882.14,1
71,42,925.85,447,22.04404761904762,5.5476190476190474,38885.700000000004,1
256,19,215.7,132,11.352631578947367,0.0,4098.3,1
19,10,1309.6,720,130.95999999999998,27.7,13096.0,0
253,18,316.25,117,17.569444444444443,6.166666666666667,5692.5,1
10,13,279.05,143,21.465384615384615,0.0,3627.65,1
164,30,636.51,489,21.217,4.066666666666666,19095.3,1
17,144,2068.15,1646,14.362152777777778,1.5277777777777777,297813.60000000003,1
281,9,137.1,97,15.233333333333333,0.0,1233.8999999999999,1
49,14,321.92,210,22.994285714285716,0.0,4506.88,1
38,47,165.75,71,3.526595744680851,0.0,7790.25,1
26,144,1196.33,735,8.307847222222222,2.3680555555555554,172271.52,1
67,46,1064.28,799,23.136521739130433,0.0,48956.88,1
206,30,463.38,299,15.446,0.0,13901.4,1
174,17,340.93,139,20.05470588235294,11.588235294117647,5795.81,1
6,120,2383.2400000000002,1285,19.860333333333337,1.225,285988.80000000005,1
25,7,139.56,92,19.937142857142856,0.0,976.9200000000001,1
50,6,123.8,62,20.633333333333333,11.666666666666666,742.8,1
311,19,538.8100000000001,159,28.35842105263158,3.210526315789474,10237.390000000001,1
308,29,475.37,235,16.392068965517243,0.0,13785.73,1
42,193,1957.32,1098,10.141554404145078,1.6528497409326426,377762.76,1
25,194,815.32,501,4.2026804123711345,1.2989690721649485,158172.08000000002,1
87,7,356.85,117,50.978571428571435,14.428571428571429,2497.9500000000003,1
183,10,251.21,161,25.121000000000002,13.6,2512.1,1
19,624,2470.67,1498,3.9594070512820516,0.46955128205128205,1541698.08,1
2,164,3543.26,2004,21.605243902439025,1.0670731707317074,581094.64,1
46,107,673.26,308,6.2921495327102805,2.1588785046728973,72038.81999999999,1
16,799,5905.64,2759,7.391289111389237,0.4305381727158949,4718606.36,1
16,316,2012.17,730,6.367626582278481,1.110759493670886,635845.72,1
23,96,1383.18,600,14.408125,2.625,132785.28,1
21,57,276.42,131,4.849473684210526,1.1754385964912282,15755.94,1
10,68,1314.81,784,19.33544117647059,1.7941176470588236,89407.08,1
187,23,275.28,122,11.968695652173912,1.9130434782608696,6331.44,1
100,12,455.59000000000003,361,37.965833333333336,15.666666666666666,5467.08,1
60,73,1055.35,589,14.456849315068492,3.6986301369863015,77040.54999999999,1
17,101,2102.09,1134,20.812772277227726,1.9801980198019802,212311.09000000003,1
32,18,330.45,91,18.358333333333334,6.0,5948.099999999999,1
63,16,174.37,278,10.898125,0.0,2789.92,1
1,4,270.6,146,67.65,72.25,1082.4,0
23,17,974.54,525,57.32588235294117,10.176470588235293,16567.18,1
107,12,241.09,251,20.090833333333332,0.0,2893.08,1
31,203,1867.68,676,9.20039408866995,1.6206896551724137,379139.04000000004,1
19,291,4332.2,2696,14.887285223367696,1.1718213058419245,1260670.2,1
2,972,8508.82,2089,8.753930041152262,0.3765432098765432,8270573.04,1
36,18,364.21999999999997,278,20.234444444444442,0.0,6555.959999999999,1
59,229,620.04,348,2.707598253275109,0.2183406113537118,141989.16,1
25,216,2925.91,1410,13.54587962962963,1.25,631996.5599999999,1
235,64,932.85,284,14.57578125,1.796875,59702.4,1
24,62,1949.72,4019,31.44709677419355,5.290322580645161,120882.64,1
2,519,4447.05,2047,8.56849710982659,0.6069364161849711,2308018.95,1
59,330,2864.19,1831,8.679363636363636,0.5696969696969697,945182.7000000001,1
259,19,171.8,40,9.042105263157895,0.0,3264.2000000000003,1
57,10,355.56,120,35.556,0.0,3555.6,1
64,19,388.25,155,20.43421052631579,10.052631578947368,7376.75,1
15,32,537.48,428,16.79625,0.875,17199.36,1
9,76,996.26,421,13.108684210526315,3.9342105263157894,75715.76,1
58,111,1461.65,647,13.168018018018019,2.3423423423423424,162243.15000000002,1
185,5,103.25,19,20.65,0.0,516.25,1
28,72,3630.33,679,50.42125,4.666666666666667,261383.76,1
23,114,2024.45,1543,17.758333333333333,2.956140350877193,230787.30000000002,1
4,399,2578.09,1317,6.4613784461152886,0.6090225563909775,1028657.91,1
3,366,4007.54,2668,10.949562841530055,0.1366120218579235,1466759.64,1
150,4,652.8,256,163.2,41.75,2611.2,0
310,56,289.24,136,5.165,0.0,16197.44,1
10,48,765.62,394,15.950416666666667,0.6875,36749.76,1
17,10,186.23,106,18.622999999999998,18.5,1862.3,1
151,58,165.07,91,2.8460344827586206,0.0,9574.06,1
18,113,859.27,493,7.604159292035398,2.8230088495575223,97097.51,1
9,216,2381.04,1478,11.023333333333333,0.19444444444444445,514304.64,1
56,21,324.14,130,15.435238095238095,11.619047619047619,6806.94,1
84,16,788.38,510,49.27375,0.0,12614.08,1
6,74,2237.77,1260,30.240135135135134,4.72972972972973,165594.98,1
75,69,1080.76,1014,15.6631884057971,1.565217391304348,74572.44,1
3,423,5074.77,1834,11.997092198581562,0.7092198581560284,2146627.71,1
95,127,3099.12,1540,24.40251968503937,2.0866141732283463,393588.24,1
110,4,1432.0,800,358.0,0.0,5728.0,1
56,33,1530.3600000000001,412,46.374545454545455,2.212121212121212,50501.880000000005,1
0,12,227.39,79,18.949166666666667,0.0,2728.68,1
280,29,218.06,95,7.519310344827586,0.0,6323.74,1
2,270,2832.84,1428,10.492,1.1851851851851851,764866.8,1
179,235,1653.42,544,7.035829787234043,0.8170212765957446,388553.7,1
371,1,35.400000000000006,12,35.400000000000006,0.0,35.400000000000006,1
12,123,859.71,353,6.989512195121952,2.845528455284553,105744.33,1
2,24,168.63,240,7.02625,0.0,4047.12,1
16,17,138.6,217,8.152941176470588,0.0,2356.2,1
40,6,114.11,73,19.018333333333334,0.0,684.66,1
5,330,1052.55,792,3.1895454545454545,0.6060606060606061,347341.5,1
168,100,1042.26,383,10.4226,0.29,104226.0,1
49,29,157.05,91,5.415517241379311,0.0,4554.450000000001,1
276,19,237.36,444,12.49263157894737,0.0,4509.84,1
18,383,1601.14,761,4.180522193211488,0.814621409921671,613236.62,1
371,3,39.75,5,13.25,0.0,119.25,1
14,197,1447.14,1297,7.345888324873097,1.0,285086.58,1
34,164,570.46,415,3.4784146341463416,0.17073170731707318,93555.44,1
21,152,617.99,332,4.065723684210527,1.1644736842105263,93934.48,1
6,53,379.83,185,7.166603773584906,6.886792452830188,20130.989999999998,1
19,102,1740.6,978,17.06470588235294,2.872549019607843,177541.19999999998,1
10,55,883.15,577,16.05727272727273,3.272727272727273,48573.25,1
43,50,221.97,189,4.4394,0.0,11098.5,1
305,25,393.33000000000004,125,15.733200000000002,0.0,9833.250000000002,1
10,7,213.96,168,30.565714285714286,0.0,1497.72,1
274,2,660.0,400,330.0,0.0,1320.0,1
0,2700,12156.65,6224,4.502462962962963,0.13777777777777778,32822955.0,1
15,86,16569.5,11766,192.66860465116278,2.8488372093023258,1424977.0,1
3,20,1785.15,437,89.25750000000001,17.9,35703.0,1
71,4,601.56,7026,150.39,56.0,2406.24,0
242,3,406.08000000000004,104,135.36,24.666666666666668,1218.2400000000002,1
8,16,553.44,264,34.59,20.5,8855.04,1
245,20,394.44,152,19.722,0.0,7888.8,1
205,26,412.78000000000003,214,15.876153846153848,3.0,10732.28,1
0,92,1788.3600000000001,993,19.438695652173916,3.880434782608696,164529.12000000002,1
184,21,320.58000000000004,146,15.265714285714287,0.0,6732.180000000001,1
31,134,889.25,419,6.6361940298507465,1.5149253731343284,119159.5,1
56,13,225.85,162,17.373076923076923,0.07692307692307693,2936.0499999999997,1
195,53,899.63,335,16.974150943396225,3.0943396226415096,47680.39,1
23,122,2791.27,1403,22.87926229508197,1.7131147540983607,340534.94,1
90,24,671.96,272,27.998333333333335,6.291666666666667,16127.04,1
3,152,959.01,380,6.309276315789473,0.28289473684210525,145769.52,1
50,41,1006.98,622,24.56048780487805,6.048780487804878,41286.18,1
262,8,114.56,96,14.32,0.0,916.48,1
265,20,344.90000000000003,96,17.245,0.0,6898.000000000001,1
35,28,609.85,241,21.780357142857145,8.285714285714286,17075.8,1
50,16,443.6,166,27.725,0.0,7097.6,1
51,172,2984.49,1431,17.351686046511627,1.7965116279069768,513332.27999999997,1
23,106,2125.08,886,20.047924528301888,1.9150943396226414,225258.47999999998,1
21,7,110.46,90,15.78,0.0,773.2199999999999,1
58,2,96.12,76,48.06,0.0,192.24,1
169,31,693.8100000000001,815,22.380967741935486,6.032258064516129,21508.11,1
67,26,830.76,258,31.95230769230769,8.846153846153847,21599.76,1
156,30,597.09,381,19.903000000000002,3.933333333333333,17912.7,1
1,2076,280206.02,196915,134.97399807321773,0.17003853564547206,581707697.52,3
200,30,243.22,95,8.107333333333333,0.0,7296.6,1
4,199,1417.29,1018,7.122060301507537,1.0402010050251256,282040.71,1
66,102,654.6,344,6.41764705882353,1.4019607843137254,66769.2,1
76,29,114.18,53,3.937241379310345,0.0,3311.2200000000003,1
0,237,1947.55,950,8.217510548523206,1.4219409282700421,461569.35,1
7,49,1932.23,1089,39.43326530612245,4.36734693877551,94679.27,1
168,80,291.05,120,3.638125,1.425,23284.0,1
17,126,848.22,466,6.7319047619047625,2.4444444444444446,106875.72,1
4,29,247.15,47,8.522413793103448,3.8275862068965516,7167.35,1
8,253,2529.93,1195,9.999723320158102,1.209486166007905,640072.2899999999,1
86,30,285.74,228,9.524666666666667,0.4666666666666667,8572.2,1
26,4,107.95,35,26.9875,0.0,431.8,1
28,168,771.17,602,4.590297619047619,1.7083333333333333,129556.56,1
19,99,637.89,466,6.443333333333333,0.13131313131313133,63151.11,1
60,90,1835.7,740,20.39666666666667,2.7777777777777777,165213.0,1
23,14,195.25,161,13.946428571428571,0.0,2733.5,1
10,573,9241.2,5385,16.127748691099477,0.6230366492146597,5295207.600000001,1
241,170,1269.99,775,7.470529411764706,0.5294117647058824,215898.3,1
279,132,411.53,337,3.1176515151515147,0.0,54321.96,1
234,61,765.55,454,12.549999999999999,1.6557377049180328,46698.549999999996,1
2,74,1736.4,1004,23.464864864864865,4.918918918918919,128493.6,1
15,102,604.75,341,5.928921568627451,0.0,61684.5,1
30,42,2548.2400000000002,2500,60.672380952380955,5.976190476190476,107026.08000000002,1
24,258,28754.11,13476,111.45003875968993,1.3410852713178294,7418560.38,1
70,7,498.95,76,71.27857142857142,20.0,3492.65,1
187,2,52.0,80,26.0,6.5,104.0,1
25,421,1236.28,853,2.9365320665083137,0.7980997624703088,520473.88,1
106,15,628.38,470,41.892,0.0,9425.7,1
7,327,5630.87,3621,17.219785932721713,1.1192660550458715,1841294.49,1
208,13,112.8,76,8.676923076923076,0.0,1466.3999999999999,1
43,50,371.7,170,7.434,2.14,18585.0,1
30,71,2114.33,707,29.779295774647885,2.563380281690141,150117.43,1
136,68,591.55,265,8.699264705882353,2.7205882352941178,40225.399999999994,1
264,8,172.9,34,21.6125,0.0,1383.2,1
3,130,2078.95,1630,15.991923076923076,2.830769230769231,270263.5,1
217,22,188.60999999999999,181,8.573181818181817,0.0,4149.42,1
1,210,1250.76,615,5.9559999999999995,0.23333333333333334,262659.6,1
213,8,109.13000000000001,77,13.641250000000001,0.0,873.0400000000001,1
31,115,2235.3,1342,19.437391304347827,1.791304347826087,257059.50000000003,1
10,335,2549.37,932,7.610059701492537,0.9104477611940298,854038.95,1
0,347,3292.14,1454,9.487435158501441,1.0489913544668588,1142372.5799999998,1
14,22,318.17,183,14.462272727272728,0.0,6999.740000000001,1
10,415,1546.91,1082,3.7274939759036148,0.40481927710843374,641967.65,1
198,1,179.0,100,179.0,0.0,179.0,1
2,28,1126.37,621,40.2275,13.035714285714286,31538.359999999997,1
14,196,4921.04,2484,25.10734693877551,1.75,964523.84,1
13,139,606.13,378,4.360647482014389,0.3237410071942446,84252.06999999999,1
9,357,2868.8,978,8.035854341736695,0.7058823529411765,1024161.6000000001,1
28,25,917.07,315,36.6828,3.28,22926.75,1
8,339,2666.36,1615,7.865368731563422,1.047197640117994,903896.04,1
23,10,160.19,229,16.019,0.0,1601.9,1
24,71,867.38,521,12.21661971830986,4.309859154929577,61583.98,1
42,55,329.68,604,5.9941818181818185,1.9090909090909092,18132.4,1
1,237,1602.13,1032,6.7600421940928275,1.0421940928270041,379704.81,1
5,37,663.81,219,17.94081081081081,3.2432432432432434,24560.969999999998,1
146,29,187.92000000000002,120,6.48,0.0,5449.68,1
9,278,1158.3,695,4.1665467625899275,1.2985611510791366,322007.39999999997,1
24,52,718.08,593,13.80923076923077,0.0,37340.16,1
273,10,268.58,62,26.857999999999997,0.0,2685.7999999999997,1
373,71,313.49,197,4.415352112676056,0.0,22257.79,1
0,501,2005.06,1132,4.0021157684630735,0.5489021956087824,1004535.0599999999,1
46,45,380.02,256,8.444888888888888,3.6666666666666665,17100.899999999998,1
7,147,2702.4900000000002,1405,18.384285714285717,2.2448979591836733,397266.03,1
15,202,9585.91,3764,47.455,1.7376237623762376,1936353.82,1
3,194,6065.69,2264,31.26644329896907,1.824742268041237,1176743.8599999999,1
3,17,1164.55,345,68.50294117647059,20.529411764705884,19797.35,1
42,54,1314.45,601,24.34166666666667,5.055555555555555,70980.3,1
3,60,3902.28,3820,65.038,6.05,234136.80000000002,1
196,89,1448.21,735,16.272022471910113,0.9662921348314607,128890.69,1
11,59,1400.34,841,23.73457627118644,6.11864406779661,82620.06,1
15,26,1099.98,627,42.30692307692308,13.461538461538462,28599.48,1
